装等,entry,旧名称,新名称,槽位,定位
260,101627,苍穹·无瑕秘典,暮星之裂云,副手物品,法系输出
260,101628,曦光·洞察秘典,晨辉魔典,副手物品,治疗
260,101629,曦光·迅捷秘典,轰雷法球,副手物品,治疗
260,101630,曦光·破阵秘典,龙骨·宝珠,副手物品,治疗
260,101631,曦光·无瑕秘典,星云之断空,副手物品,治疗
260,101632,苍穹·洞察壁盾,魔能壁垒,盾牌,法系输出
260,101633,苍穹·迅捷壁盾,祖达克之盾牌,盾牌,法系输出
260,101634,苍穹·破阵壁盾,紫电纹章盾,盾牌,法系输出
260,101635,苍穹·无瑕壁盾,灵能坚盾,盾牌,法系输出
260,101636,曦光·洞察壁盾,风暴领主之护盾,盾牌,治疗
260,101637,曦光·迅捷壁盾,黎明大盾,盾牌,治疗
260,101638,曦光·破阵壁盾,生命大盾,盾牌,治疗
260,101639,曦光·无瑕壁盾,黎明纹章盾,盾牌,治疗
260,101640,不朽·洞察壁盾,破夜壁垒,盾牌,坦克
260,101641,不朽·迅捷壁盾,凋零护盾,盾牌,坦克
260,101642,不朽·破阵壁盾,诅咒之城之护盾,盾牌,坦克
260,101643,不朽·无瑕壁盾,镇岳壁垒,盾牌,坦克
260,101644,天铸·裂界战斧洞察,降世短斧,单手武器,力量输出
260,101645,天铸·裂界战斧迅捷,赤霞之手斧,单手武器,力量输出
260,101646,天铸·裂界战斧破阵,炽焰战斧,单手武器,力量输出
260,101647,凌霄·裂界战斧洞察,疾影战斧,单手武器,敏捷输出
260,101648,凌霄·裂界战斧迅捷,血月短斧,单手武器,敏捷输出
260,101649,凌霄·裂界战斧破阵,逐风短斧,单手武器,敏捷输出
260,101650,不朽·裂界战斧洞察,血色修道院之短斧,单手武器,坦克
260,101651,不朽·裂界战斧迅捷,不灭短斧,单手武器,坦克
260,101652,不朽·裂界战斧破阵,岩心手斧,单手武器,坦克
260,101653,天铸·断岳巨斧洞察,仲裁者重斧,双手武器,力量输出
260,101654,天铸·断岳巨斧迅捷,战争领主重斧,双手武器,力量输出
260,101655,天铸·断岳巨斧破阵,神祇焚烧重斧,双手武器,力量输出
260,101656,天铸·断岳巨斧无瑕,大领主之重斧,双手武器,力量输出
260,101657,凌霄·群星长弓洞察,游侠将军强弓,弓,敏捷输出
260,101658,凌霄·群星长弓迅捷,通灵学院战弓,弓,敏捷输出
260,101659,凌霄·群星长弓破阵,裂云战弓,弓,敏捷输出
260,101660,凌霄·群星长弓无瑕,潜踪猎弓,弓,敏捷输出
260,101661,凌霄·雷鸣火枪洞察,仲裁者之火枪,远程武器,敏捷输出
260,101662,凌霄·雷鸣火枪迅捷,镇魂使铳枪,远程武器,敏捷输出
260,101663,凌霄·雷鸣火枪破阵,血精灵魔导师铳枪,远程武器,敏捷输出
260,101664,凌霄·雷鸣火枪无瑕,复苏之火枪,远程武器,敏捷输出
260,101665,天铸·裁决战锤洞察,破晓者之权杖,主手武器,力量输出
260,101666,天铸·裁决战锤迅捷,通灵学院钉锤,主手武器,力量输出
260,101667,天铸·裁决战锤破阵,失落破夜短锤,主手武器,力量输出
260,101668,不朽·裁决战锤洞察,泰坦监护者之短锤,主手武器,坦克
260,101669,不朽·裁决战锤迅捷,余烬钉锤,主手武器,坦克
260,101670,不朽·裁决战锤破阵,焚烧战锤,主手武器,坦克
260,101671,苍穹·裁决战锤洞察,奥术轰雷权杖,主手武器,法系输出
260,101672,苍穹·裁决战锤迅捷,奥术权杖,主手武器,法系输出
260,101673,苍穹·裁决战锤破阵,寒冰皇冠之短锤,主手武器,法系输出
260,101674,曦光·裁决战锤洞察,唤星者短锤,主手武器,治疗
260,101675,曦光·裁决战锤迅捷,铁炉堡铁锤,主手武器,治疗
260,101676,曦光·裁决战锤破阵,仲裁者之钉锤,主手武器,治疗
260,101677,天铸·泰坦重锤洞察,无尽战锤,双手武器,力量输出
260,101678,天铸·泰坦重锤迅捷,万法王巨锤,双手武器,力量输出
260,101679,天铸·泰坦重锤破阵,破军者之破甲锤,双手武器,力量输出
260,101680,天铸·泰坦重锤无瑕,青铜之破甲锤,双手武器,力量输出
260,101681,天铸·破阵长戟洞察,命轮破天长矛,双手武器,力量输出
260,101682,天铸·破阵长戟迅捷,破云战戟,双手武器,力量输出
260,101683,天铸·破阵长戟破阵,冻结长枪,双手武器,力量输出
260,101684,凌霄·破阵长戟洞察,穿云战戟,双手武器,敏捷输出
260,101685,凌霄·破阵长戟迅捷,轮回长矛,双手武器,敏捷输出
260,101686,凌霄·破阵长戟破阵,刀锋山长矛,双手武器,敏捷输出
260,101687,天铸·王权之刃洞察,圣殿骑士之利剑,主手武器,力量输出
260,101688,天铸·王权之刃迅捷,唤星者之军刀,主手武器,力量输出
260,101689,天铸·王权之刃破阵,破阵利剑,主手武器,力量输出
260,101690,不朽·王权之刃洞察,冬泉谷之长剑,主手武器,坦克
260,101691,不朽·王权之刃迅捷,铁壁利剑,主手武器,坦克
260,101692,不朽·王权之刃破阵,亘古之佩剑,主手武器,坦克
260,101693,苍穹·王权之刃洞察,星陨佩剑,主手武器,法系输出
260,101694,苍穹·王权之刃迅捷,星陨短剑,主手武器,法系输出
260,101695,苍穹·王权之刃破阵,破天长剑,主手武器,法系输出
260,101696,凌霄·王权之刃洞察,破晓者短剑,主手武器,敏捷输出
260,101697,凌霄·王权之刃迅捷,冰封短剑,主手武器,敏捷输出
260,101698,凌霄·王权之刃破阵,暗影·利剑,主手武器,敏捷输出
260,101699,天铸·霜魂巨剑洞察,翡翠·阔剑,双手武器,力量输出
260,101700,天铸·霜魂巨剑迅捷,潮汐战刃,双手武器,力量输出
260,101701,天铸·霜魂巨剑破阵,月刃驭雷阔剑,双手武器,力量输出
260,101702,天铸·霜魂巨剑无瑕,战吼大剑,双手武器,力量输出
260,101703,苍穹·苍穹法杖洞察,苍穹王座之权杖,双手武器,法系输出
260,101704,苍穹·苍穹法杖迅捷,天启·法杖,双手武器,法系输出
260,101705,苍穹·苍穹法杖破阵,暮光审判官之权杖,双手武器,法系输出
260,101706,苍穹·苍穹法杖无瑕,冲击秘杖,双手武器,法系输出
260,101707,曦光·苍穹法杖洞察,失落·权杖,双手武器,治疗
260,101708,曦光·苍穹法杖迅捷,冲击手杖,双手武器,治疗
260,101709,曦光·苍穹法杖破阵,圣光权杖,双手武器,治疗
260,101710,曦光·苍穹法杖无瑕,奥格瑞玛之秘杖,双手武器,治疗
260,101711,凌霄·苍穹法杖洞察,银色北伐军之秘杖,双手武器,敏捷输出
260,101712,凌霄·苍穹法杖迅捷,猎手权杖,双手武器,敏捷输出
260,101713,凌霄·苍穹法杖破阵,影月谷权杖,双手武器,敏捷输出
260,101714,凌霄·风暴拳刃洞察,暮光审判官拳套,主手武器,敏捷输出
260,101715,凌霄·风暴拳刃迅捷,寒冰皇冠之利爪,主手武器,敏捷输出
260,101716,凌霄·风暴拳刃破阵,生命之手甲,主手武器,敏捷输出
260,101717,凌霄·风暴拳刃左契洞察,费伍德之铁拳,副手武器,敏捷输出
260,101718,凌霄·风暴拳刃左契迅捷,唤星者手甲,副手武器,敏捷输出
260,101719,凌霄·风暴拳刃左契破阵,金曦·铁拳,副手武器,敏捷输出
260,101720,凌霄·暮影匕首洞察,艾萨拉尖刺,主手武器,敏捷输出
260,101721,凌霄·暮影匕首迅捷,裁断匕首,主手武器,敏捷输出
260,101722,凌霄·暮影匕首破阵,银辉尖刺,主手武器,敏捷输出
260,101723,苍穹·暮影匕首洞察,静潮之利刃,主手武器,法系输出
260,101724,苍穹·暮影匕首迅捷,幻影轰雷匕首,主手武器,法系输出
260,101725,苍穹·暮影匕首破阵,斯坦索姆刺刀,主手武器,法系输出
260,101726,曦光·暮影匕首洞察,腐化短刃,主手武器,治疗
260,101727,曦光·暮影匕首迅捷,地狱火半岛匕首,主手武器,治疗
260,101728,曦光·暮影匕首破阵,星芒短刃,主手武器,治疗
260,101729,凌霄·暮影匕首左契洞察,碎星尖刺,副手武器,敏捷输出
260,101730,凌霄·暮影匕首左契迅捷,虚空风暴之短刃,副手武器,敏捷输出
260,101731,凌霄·暮影匕首左契破阵,祖尔格拉布之短刃,副手武器,敏捷输出
260,101732,凌霄·回旋飞刃洞察,苍穹缚龙标枪,投掷武器,敏捷输出
260,101733,凌霄·回旋飞刃迅捷,掠影标枪,投掷武器,敏捷输出
260,101734,凌霄·回旋飞刃破阵,游侠将军飞刃,投掷武器,敏捷输出
260,101735,凌霄·风行重弩洞察,圣贤重弩,远程武器,敏捷输出
260,101736,凌霄·风行重弩迅捷,回响连弩,远程武器,敏捷输出
260,101737,凌霄·风行重弩破阵,咒纹重弩,远程武器,敏捷输出
260,101738,凌霄·风行重弩无瑕,银月城连弩,远程武器,敏捷输出
260,101739,苍穹·星辉魔杖洞察,蓝龙军团之咒珠,远程武器,法系输出
260,101740,苍穹·星辉魔杖迅捷,奥格瑞玛之法珠,远程武器,法系输出
260,101741,苍穹·星辉魔杖破阵,咒术魔杖,远程武器,法系输出
260,101742,苍穹·星辉魔杖无瑕,执剑者咒珠,远程武器,法系输出
260,101743,曦光·星辉魔杖洞察,铁炉堡星珠,远程武器,治疗
260,101744,曦光·星辉魔杖迅捷,金曦·灵珠,远程武器,治疗
260,101745,曦光·星辉魔杖破阵,黑锋骑士之星珠,远程武器,治疗
260,101746,曦光·星辉魔杖无瑕,仁爱星珠,远程武器,治疗
